id,word_x,pred_stem,pred_pos,pred_tags,pred_sep_form,unrecognized,word_y,stem,pos,tags,sep_form,check_stem,check_pos,check_tags,check_sep_form,check_all
161,халкьдилай,,,,,1,халкьдилай,халкь,n,"elative, super",халкьди-л-ай,0.0,0.0,0.0,0.0,0.0
162,вичин,вич,prn,gen,вичи-н,0,вичин,вич,prn,gen,вичи-н,1.0,1.0,1.0,1.0,1.0
163,хайи,хайи,adj,,хайи,0,хайи,хайи,adj,,хайи,1.0,1.0,1.0,1.0,1.0
163,хайи,ха,verb,"aor, ptp",ха-йи,0,хайи,хайи,adj,,хайи,0.0,0.0,0.0,0.0,0.0
164,чил,чил,n,abs,чил,0,чил,чил,n,abs,чил,1.0,1.0,1.0,1.0,1.0
165,руьгьдин,руьгь,n,gen,руьгьди-н,0,руьгьдин,руьгь,n,gen,руьгьди-н,1.0,1.0,1.0,1.0,1.0
166,багьа,багьа,adj,,багьа,0,багьа,багьа,adj,,багьа,1.0,1.0,1.0,1.0,1.0
167,девлет,девлет,n,abs,девлет,0,девлет,девлет,n,abs,девлект,1.0,1.0,1.0,0.0,0.0
168,тир,я,cop,ptp,тир,0,тир,я,cop,ptp,тир,1.0,1.0,1.0,1.0,1.0
169,чӀал,чӀал,n,abs,чӀал,0,чӀал,чӀал,n,abs,чӀал,1.0,1.0,1.0,1.0,1.0
170,адетар,адет,n,"abs, pl",адет-ар,0,адетар,адет,n,"abs, pl",адет-ар,1.0,1.0,1.0,1.0,1.0
171,халкьдин,халкьдин,adj,,халкьдин,0,халкьдин,халкь,n,gen,халкьди-н,0.0,0.0,0.0,0.0,0.0
171,халкьдин,халкь,n,gen,халкьди-н,0,халкьдин,халкь,n,gen,халкьди-н,1.0,1.0,1.0,1.0,1.0
172,яратмишунар,яратмиш,verb,"msd, pl",яратмиш-ун-ар,0,яратмишунар,яратмиш,verb,"msd, pl",яратмиш-ун-ар,1.0,1.0,1.0,1.0,1.0
173,хуьз,хуь,verb,inf,хуь-з,0,хуьз,хуь,verb,inf,хуь-з,1.0,1.0,1.0,1.0,1.0
174,ва,ва,conj,,ва,0,ва,ва,conj,,ва,1.0,1.0,1.0,1.0,1.0
174,ва,вун,prn,"essive, in",в-а,0,ва,ва,conj,,ва,0.0,0.0,0.0,0.0,0.0
175,несилрилай,,,,,1,несилрилай,несил,n,"elative, pl, super",несил-ри-л-ай,0.0,0.0,0.0,0.0,0.0
176,несилрал,несил,n,"essive, pl, super",несил-ра-л,0,несилрал,несил,n,"essive, pl, super",несил-ра-л,1.0,1.0,1.0,1.0,1.0
177,агакьариз,агакьар,verb,inf,агакьар-из,0,агакьариз,агакьар,verb,inf,агакьар-из,1.0,1.0,1.0,1.0,1.0
178,алакьна,алакь,verb,aor,алакь-на,0,алакьна,алакь,verb,aor,алакь-на,1.0,1.0,1.0,1.0,1.0
179,Гьа,гьа,part,,гьа,0,Гьа,гьа,prn,,гьа,1.0,0.0,1.0,1.0,0.0
179,Гьа,гьа,prn,,гьа,0,Гьа,гьа,prn,,гьа,1.0,1.0,1.0,1.0,1.0
180,и,и,prn,,и,0,и,и,prn,,и,1.0,1.0,1.0,1.0,1.0
181,кардай,кар,verb,"fut, ptp",кар-да-й,0,кардай,кар,n,"elative, in",кард-а-й,1.0,0.0,0.0,0.0,0.0
182,чна,чун,prn,erg,чна,0,чна,чун,prn,erg,чна,1.0,1.0,1.0,1.0,1.0
183,адаз,а,prn,"dat, sg",ада-з,0,адаз,а,prn,"dat, sg",ада-з,1.0,1.0,1.0,1.0,1.0
184,юкь,,,,,1,юкь,юкь,n,abs,юкь,0.0,0.0,0.0,0.0,0.0
185,агъузна,агъуз,verb,aoc,агъуз-на,0,агъузна,агъуз,verb,aoc,агъуз-на,1.0,1.0,1.0,1.0,1.0
186,икрам,икрам,n,abs,икрам,0,икрам,икрам,n,abs,икрам,1.0,1.0,1.0,1.0,1.0
186,икрам,икрам,verb,per,икрам,0,икрам,икрам,n,abs,икрам,1.0,0.0,0.0,1.0,0.0
187,авуналди,аву,verb,"directive, msd, super",аву-на-л-ди,0,авуналди,аву,verb,"directive, msd, super",аву-на-л-ди,1.0,1.0,1.0,1.0,1.0
188,баркалла,баркалла,intj,,баркалла,0,баркалла,баркалла,intj,,баркалла,1.0,1.0,1.0,1.0,1.0
189,лугьузва,лугьу,verb,imperf,лугьу-зва,0,лугьузва,лугьу,verb,imperf,лугьу-зва,1.0,1.0,1.0,1.0,1.0
190,Докладчиди,докладчи,n,erg,докладчи-ди,0,Докладчиди,докладчи,n,erg,докладчи-ди,1.0,1.0,1.0,1.0,1.0
191,лезги,лезги,adj,,лезги,0,лезги,лезги,adj,,лезги,1.0,1.0,1.0,1.0,1.0
191,лезги,лезги,n,abs,лезги,0,лезги,лезги,adj,,лезги,1.0,0.0,0.0,1.0,0.0
192,халкьдин,халкьдин,adj,,халкьдин,0,халкьдин,халкь,n,gen,халкьди-н,0.0,0.0,0.0,0.0,0.0
192,халкьдин,халкь,n,gen,халкьди-н,0,халкьдин,халкь,n,gen,халкьди-н,1.0,1.0,1.0,1.0,1.0
193,тарихда,тарих,n,"essive, in",тарихд-а,0,тарихда,тарих,n,"essive, in",тарихд-а,1.0,1.0,1.0,1.0,1.0
194,чпиз,чеб,prn,dat,чпи-з,0,чпиз,чеб,prn,dat,чпи-з,1.0,1.0,1.0,1.0,1.0
195,чка,чка,n,abs,чка,0,чка,чка,n,abs,чка,1.0,1.0,1.0,1.0,1.0
196,хьайи,хьайи,adj,,хьайи,0,хьайи,хьа,verb,"aor, ptp",хьа-йи,0.0,0.0,0.0,0.0,0.0
196,хьайи,хьа,verb,"aor, ptp",хьа-йи,0,хьайи,хьа,verb,"aor, ptp",хьа-йи,1.0,1.0,1.0,1.0,1.0
197,хейлин,хейлин,adj,,хейлин,0,хейлин,хейлин,adj,,хейлин,1.0,1.0,1.0,1.0,1.0
198,маса,маса,adj,,маса,0,маса,маса,adj,,маса,1.0,1.0,1.0,1.0,1.0
199,чӀулав,чӀулав,adj,,чӀулав,0,чӀулав,чӀулав,adj,,чӀулав,1.0,1.0,1.0,1.0,1.0
199,чӀулав,чӀулав,verb,per,чӀулав,0,чӀулав,чӀулав,adj,,чӀулав,1.0,0.0,0.0,1.0,0.0
200,лекейриз,леке,n,"dat, pl",леке-йри-з,0,лекейриз,леке,n,"dat, pl",леке-йри-з,1.0,1.0,1.0,1.0,1.0
201,талукь,талукь,adj,,талукь,0,талукь,талукь,adj,,талукь,1.0,1.0,1.0,1.0,1.0
202,гзаф,гзаф,adv,,гзаф,0,гзаф,гзаф,adv,,гзаф,1.0,1.0,1.0,1.0,1.0
203,делиларни,делил,n,"abs, add, pl",делил-ар-ни,0,делиларни,делил,n,"abs, add, pl",делил-ар-ни,1.0,1.0,1.0,1.0,1.0
204,гъана,гъа,verb,aor,гъа-на,0,гъана,гъа,verb,aor,гъа-на,1.0,1.0,1.0,1.0,1.0
205,Са,са,num,,са,0,Са,са,num,,са,1.0,1.0,1.0,1.0,1.0
206,чкадал,чкадал,adv,,чкадал,0,чкадал,чка,n,"essive, super",чкада-л,0.0,0.0,0.0,0.0,0.0
206,чкадал,чкадал,post,,чкадал,0,чкадал,чка,n,"essive, super",чкада-л,0.0,0.0,0.0,0.0,0.0
206,чкадал,чка,n,"essive, super",чкада-л,0,чкадал,чка,n,"essive, super",чкада-л,1.0,1.0,1.0,1.0,1.0
207,ленг,,,,,1,ленг,ленг,verb,per,ленг,0.0,0.0,0.0,0.0,0.0
208,хьана,хьа,verb,aoc,хьа-на,0,хьана,хьа,verb,aoc,хьа-на,1.0,1.0,1.0,1.0,1.0
209,акъатай,акъатай,adj,,акъатай,0,акъатай,акъат,verb,"aor, ptp",акъат-ай,0.0,0.0,0.0,0.0,0.0
209,акъатай,акъат,verb,"aor, ptp",акъат-ай,0,акъатай,акъат,verb,"aor, ptp",акъат-ай,1.0,1.0,1.0,1.0,1.0
210,йисара,йис,n,"essive, in, pl",йис-ар-а,0,йисара,йис,n,"essive, in, pl",йис-ар-а,1.0,1.0,1.0,1.0,1.0
211,чи,чи,verb,,чи,0,чи,чун,prn,gen,чи,0.0,0.0,0.0,1.0,0.0
211,чи,чун,prn,gen,чи,0,чи,чун,prn,gen,чи,1.0,1.0,1.0,1.0,1.0
212,районрай,район,n,"elative, in, pl",район-р-а-й,0,районрай,район,n,"elative, in, pl",район-р-а-й,1.0,1.0,1.0,1.0,1.0
213,хейлин,хейлин,adj,,хейлин,0,хейлин,хейлин,adj,,хейлин,1.0,1.0,1.0,1.0,1.0
214,хуьрерин,хуьр,n,"gen, pl",хуьр-ери-н,0,хуьрерин,хуьр,n,"gen, pl",хуьр-ери-н,1.0,1.0,1.0,1.0,1.0
215,жемятар,жемят,n,"abs, pl",жемят-ар,0,жемятар,жемят,n,"abs, pl",жемят-ар,1.0,1.0,1.0,1.0,1.0
216,вичин,вич,prn,gen,вичи-н,0,вичин,вич,prn,gen,вичи-н,1.0,1.0,1.0,1.0,1.0
217,халкьдивай,халкь,n,"ad, elative",халкьди-в-ай,0,халкьдивай,халкь,n,"ad, elative",халкьди-в-ай,1.0,1.0,1.0,1.0,1.0
218,яргъа,яргъа,adj,,яргъа,0,яргъа,яргъа,adj,,яргъа,1.0,1.0,1.0,1.0,1.0
219,авай,ава,cop,ptp,ава-й,0,авай,ава,cop,ptp,ава-й,1.0,1.0,1.0,1.0,1.0
220,районриз,район,n,"dat, pl",район-ри-з,0,районриз,район,n,"dat, pl",район-ри-з,1.0,1.0,1.0,1.0,1.0
221,куьчарна,,,,,1,куьчарна,куьчар,verb,aor,куьчар-на,0.0,0.0,0.0,0.0,0.0
222,абуру,а,prn,"erg, pl",абуру,0,абуру,а,prn,"erg, pl",абуру,1.0,1.0,1.0,1.0,1.0
223,хеб,,,,,1,хеб,хеб,n,abs,хеб,0.0,0.0,0.0,0.0,0.0
224,мал,мал,n,abs,мал,0,мал,мал,n,abs,мал,1.0,1.0,1.0,1.0,1.0
225,хуьзвай,хуь,verb,"imperf, ptp",хуь-зва-й,0,хуьзвай,хуь,verb,"imperf, ptp",хуь-зва-й,1.0,1.0,1.0,1.0,1.0
226,чӀурар,,,,,1,чӀурар,чӀур,n,"abs, pl",чӀур-ар,0.0,0.0,0.0,0.0,0.0
227,и,и,prn,,и,0,и,и,prn,,и,1.0,1.0,1.0,1.0,1.0
228,кар,кар,n,abs,кар,0,кар,кар,n,abs,кар,1.0,1.0,1.0,1.0,1.0
228,кар,кар,verb,per,кар,0,кар,кар,n,abs,кар,1.0,0.0,0.0,1.0,0.0
229,патал,пад,n,"essive, super",пата-л,0,патал,патал,post,,патал,0.0,0.0,0.0,0.0,0.0
229,патал,патал,adj,,патал,0,патал,патал,post,,патал,1.0,0.0,1.0,1.0,0.0
229,патал,патал,adv,,патал,0,патал,патал,post,,патал,1.0,0.0,1.0,1.0,0.0
229,патал,патал,post,,патал,0,патал,патал,post,,патал,1.0,1.0,1.0,1.0,1.0
230,маса,маса,adj,,маса,0,маса,маса,adj,,маса,1.0,1.0,1.0,1.0,1.0
231,районрин,район,n,"gen, pl",район-ри-н,0,районрин,район,n,"gen, pl",район-ри-н,1.0,1.0,1.0,1.0,1.0
232,майишатриз,майишат,n,"dat, pl",майишат-ри-з,0,майишатриз,майишат,n,"dat, pl",майишат-ри-з,1.0,1.0,1.0,1.0,1.0
233,чара,чара,adj,,чара,0,чара,чара,n,abs,чара,1.0,0.0,0.0,1.0,0.0
233,чара,чара,n,abs,чара,0,чара,чара,n,abs,чара,1.0,1.0,1.0,1.0,1.0
234,авуна,аву,verb,aoc,аву-на,0,авуна,аву,verb,aor,аву-на,1.0,1.0,0.0,1.0,0.0
235,Азербайжандин,азербайжан,n,gen,азербайжанди-н,0,Азербайжандин,азербайжан,n,gen,азербайжанди-н,1.0,1.0,1.0,1.0,1.0
236,институтра,институт,n,"essive, in, pl",институт-р-а,0,институтра,институт,n,"essive, in, pl",институт-р-а,1.0,1.0,1.0,1.0,1.0
237,кӀелзавай,кӀел,verb,"imperf, ptp",кӀел-зава-й,0,кӀелзавай,кӀел,verb,"imperf, ptp",кӀел-зава-й,1.0,1.0,1.0,1.0,1.0
238,азербайжан,азербайжан,adj,,азербайжан,0,азербайжан,азербайжан,adj,,азербайжан,1.0,1.0,1.0,1.0,1.0
238,азербайжан,азербайжан,n,abs,азербайжан,0,азербайжан,азербайжан,adj,,азербайжан,1.0,0.0,0.0,1.0,0.0
239,студентриз,студент,n,"dat, pl",студент-ри-з,0,студентриз,студент,n,"dat, pl",студент-ри-з,1.0,1.0,1.0,1.0,1.0
240,стипендия,стипендия,n,abs,стипендия,0,стипендия,стипендия,n,abs,стипендия,1.0,1.0,1.0,1.0,1.0
241,гудайла,гуд,verb,"aor, ptp, temp",гуд-ай-ла,0,гудайла,гу,verb,"fut, ptp, temp",гу-да-й-ла,0.0,1.0,0.0,0.0,0.0
241,гудайла,гу,verb,"fut, ptp, temp",гу-да-й-ла,0,гудайла,гу,verb,"fut, ptp, temp",гу-да-й-ла,1.0,1.0,1.0,1.0,1.0
242,лезги,лезги,adj,,лезги,0,лезги,лезги,adj,,лезги,1.0,1.0,1.0,1.0,1.0
242,лезги,лезги,n,abs,лезги,0,лезги,лезги,adj,,лезги,1.0,0.0,0.0,1.0,0.0
243,студентар,студент,n,"abs, pl",студент-ар,0,студентар,студент,n,"abs, pl",студент-ар,1.0,1.0,1.0,1.0,1.0
244,анра,,,,,1,анра,ан>,pl,"essive, in",ан-р-а,0.0,0.0,0.0,0.0,0.0
245,кӀелунай,кӀел,verb,"elative, in, msd",кӀел-ун-а-й,0,кӀелунай,кӀел,verb,"elative, in, msd",кӀел-ун-а-й,1.0,1.0,1.0,1.0,1.0
246,чеб,чеб,prn,,чеб,0,чеб,чеб,prn,,чеб,1.0,1.0,1.0,1.0,1.0
247,институтриз,институт,n,"dat, pl",институт-ри-з,0,институтриз,институт,n,"dat, pl",институт-ри-з,1.0,1.0,1.0,1.0,1.0
248,гьакъи,гьакъи,n,abs,гьакъи,0,гьакъи,гьакъи,n,abs,гьакъи,1.0,1.0,1.0,1.0,1.0
249,гуниз,гу,verb,"dat, msd",гу-ни-з,0,гуниз,гу,verb,"dat, msd",гу-ни-з,1.0,1.0,1.0,1.0,1.0
250,мажбур,мажбур,adj,,мажбур,0,мажбур,мажбур,adj,,мажбур,1.0,1.0,1.0,1.0,1.0
250,мажбур,мажбур,verb,per,мажбур,0,мажбур,мажбур,adj,,мажбур,1.0,0.0,0.0,1.0,0.0
251,авуна,аву,verb,aor,аву-на,0,авуна,аву,verb,aor,аву-на,1.0,1.0,1.0,1.0,1.0
252,Амма,амма,conj,,амма,0,Амма,амма,conj,,амма,1.0,1.0,1.0,1.0,1.0
253,гьар,гьар,prn,,гьар,0,гьар,гьар,prn,,гьар,1.0,1.0,1.0,1.0,1.0
254,са,са,adj,,са,0,са,са,num,,са,1.0,0.0,1.0,1.0,0.0
254,са,са,num,,са,0,са,са,num,,са,1.0,1.0,1.0,1.0,1.0
254,са,са,part,,са,0,са,са,num,,са,1.0,0.0,1.0,1.0,0.0
255,чӀуру,чӀуру,adj,,чӀуру,0,чӀуру,чӀуру,adj,,чӀуру,1.0,1.0,1.0,1.0,1.0
256,кардин,кар,n,gen,карди-н,0,кардин,кар,n,gen,карди-н,1.0,1.0,1.0,1.0,1.0
257,эхир,эхир,adv,,эхир,0,эхир,эхир,n,abs,эхир,1.0,0.0,0.0,1.0,0.0
257,эхир,эхир,n,abs,эхир,0,эхир,эхир,n,abs,эхир,1.0,1.0,1.0,1.0,1.0
257,эхир,эхир,part,,эхир,0,эхир,эхир,n,abs,эхир,1.0,0.0,0.0,1.0,0.0
258,жедайвал,жедайвал,adv,,жедайвал,0,жедайвал,же,verb,"fut, man, ptp",же-да-й-вал,0.0,0.0,0.0,0.0,0.0
258,жедайвал,же,verb,"fut, man, ptp",же-да-й-вал,0,жедайвал,же,verb,"fut, man, ptp",же-да-й-вал,1.0,1.0,1.0,1.0,1.0
259,чи,чи,verb,,чи,0,чи,чун,prn,gen,чи,0.0,0.0,0.0,1.0,0.0
259,чи,чун,prn,gen,чи,0,чи,чун,prn,gen,чи,1.0,1.0,1.0,1.0,1.0
260,халкьдин,халкьдин,adj,,халкьдин,0,халкьдин,халкь,n,gen,халкьди-н,0.0,0.0,0.0,0.0,0.0
260,халкьдин,халкь,n,gen,халкьди-н,0,халкьдин,халкь,n,gen,халкьди-н,1.0,1.0,1.0,1.0,1.0
261,кьилел,кьилел,adv,,кьилел,0,кьилел,кьил,n,"essive, super",кьиле-л,0.0,0.0,0.0,0.0,0.0
261,кьилел,кьилел,post,,кьилел,0,кьилел,кьил,n,"essive, super",кьиле-л,0.0,0.0,0.0,0.0,0.0
261,кьилел,кьил,n,"essive, super",кьиле-л,0,кьилел,кьил,n,"essive, super",кьиле-л,1.0,1.0,1.0,1.0,1.0
262,атай,ата,verb,"aor, ptp",ата-й,0,атай,ата,verb,"aor, ptp",ата-й,1.0,1.0,1.0,1.0,1.0
263,бедбахтвилерин,,,,,1,бедбахтвилерин,бедбахтвил,n,"gen, pl",бедбахтвил-ери-н,0.0,0.0,0.0,0.0,0.0
264,эхирни,эхирни,adv,,эхирни,0,эхирни,эхир,n,add,эхир-ни,0.0,0.0,0.0,0.0,0.0
264,эхирни,эхир,n,add,эхир-ни,0,эхирни,эхир,n,add,эхир-ни,1.0,1.0,1.0,1.0,1.0
265,мукьвал,мукьвал,adj,,мукьвал,0,мукьвал,мукьвал,adj,,мукьвал,1.0,1.0,1.0,1.0,1.0
265,мукьвал,мукьвал,adv,,мукьвал,0,мукьвал,мукьвал,adj,,мукьвал,1.0,0.0,1.0,1.0,0.0
265,мукьвал,мукьвал,verb,per,мукьвал,0,мукьвал,мукьвал,adj,,мукьвал,1.0,0.0,0.0,1.0,0.0
266,жезва,же,verb,imperf,же-зва,0,жезва,же,verb,imperf,же-зва,1.0,1.0,1.0,1.0,1.0
267,И,и,prn,,и,0,И,и,prn,,и,1.0,1.0,1.0,1.0,1.0
268,йикъара,югъ,n,"essive, in, pl",йикъ-ар-а,0,йикъара,йикъ,n,"essive, in, pl",йикъ-ар-а,0.0,1.0,1.0,1.0,0.0
269,кьиле,кьил,n,erg,кьил-е,0,кьиле,кьил,n,"essive, in",кьил-е,1.0,1.0,0.0,1.0,0.0
269,кьиле,кьил,n,"essive, in",кьил-е,0,кьиле,кьил,n,"essive, in",кьил-е,1.0,1.0,1.0,1.0,1.0
270,фейи,фейи,adj,,фейи,0,фейи,фе,verb,"aor, ptp",фе-йи,0.0,0.0,0.0,0.0,0.0
270,фейи,фе,verb,"aor, ptp",фе-йи,0,фейи,фе,verb,"aor, ptp",фе-йи,1.0,1.0,1.0,1.0,1.0
271,Советрин,советрин,adj,,советрин,0,Советрин,совет,n,"gen, pl",совет-ри-н,0.0,0.0,0.0,0.0,0.0
271,Советрин,совет,n,"gen, pl",совет-ри-н,0,Советрин,совет,n,"gen, pl",совет-ри-н,1.0,1.0,1.0,1.0,1.0
272,Союздин,союз,n,gen,союзди-н,0,Союздин,союз,n,gen,союзди-н,1.0,1.0,1.0,1.0,1.0
273,Коммунистрин,коммунист,n,"gen, pl",коммунист-ри-н,0,Коммунистрин,коммунист,n,"gen, pl",коммунист-ри-н,1.0,1.0,1.0,1.0,1.0
274,партиядин,партия,n,gen,партияди-н,0,партиядин,партия,n,gen,партияди-н,1.0,1.0,1.0,1.0,1.0
275,съезддин,съезд,n,gen,съездди-н,0,съезддин,съезд,n,gen,съездди-н,1.0,1.0,1.0,1.0,1.0
276,Инсанпересвилин,,,,,1,Инсанпересвилин,инсанпересвил,n,gen,инсанпересвили-н,0.0,0.0,0.0,0.0,0.0
277,демократический,,,,,1,демократический,демократический,adj,,демократический,0.0,0.0,1.0,0.0,0.0
278,социализмдихъ,социализм,n,"essive, post",социализмди-хъ,0,социализмдихъ,социализм,n,"essive, post",социализмди-хъ,1.0,1.0,1.0,1.0,1.0
279,кьил,кьил,n,abs,кьил,0,кьил,кьил,n,abs,кьил,1.0,1.0,1.0,1.0,1.0
280,ганвай,га,verb,"prf, ptp",га-нва-й,0,ганвай,га,verb,"prf, ptp",га-нва-й,1.0,1.0,1.0,1.0,1.0
281,программный,,,,,1,программный,программный,adj,,программный,0.0,0.0,1.0,0.0,0.0
282,малуматда,малумат,n,"essive, in",малуматд-а,0,малуматда,малумат,n,"essive, in",малуматд-а,1.0,1.0,1.0,1.0,1.0
283,къейднавайвал,,,,,1,къейднавайвал,къейд,verb,"man, prf, ptp",къейд-нава-й-вал,0.0,0.0,0.0,0.0,0.0
284,миллетри,миллет,n,"erg, pl",миллет-ри,0,миллетри,миллет,n,"erg, pl",миллет-ри,1.0,1.0,1.0,1.0,1.0
285,та,та,part,,та,0,та,та,post,,та,1.0,0.0,1.0,1.0,0.0
286,чара,чара,adj,,чара,0,чара,чара,adj,,чара,1.0,1.0,1.0,1.0,1.0
286,чара,чара,n,abs,чара,0,чара,чара,adj,,чара,1.0,0.0,0.0,1.0,0.0
287,хьунал,хьу,verb,"essive, msd, super",хьу-на-л,0,хьунал,хьу,verb,"essive, msd, super",хьу-на-л,1.0,1.0,1.0,1.0,1.0
